lr_id,source,target,18321_a,24774_d,54023_b,56784_c,comparability,n_ir_tested,n_aih_tested,n_ir_notNA,n_aih_notNA,irHep_mean,AIH_mean,irHep_min,irHep_max,AIH_min,AIH_max,log2FC,is_strict_eligible,coherent_strict_irHep,coherent_strict_AIH,coherent_strict,enriched_strict
CSF,IgG+ B cell,Hepatocyte 1,6.49237438185344e-06,1.11122405918258e-06,3.95961010101844e-07,5.99669458151723e-07,all4,2,2,2,2,3.80179922051801e-06,4.97815234126784e-07,1.11122405918258e-06,6.49237438185344e-06,3.95961010101844e-07,5.99669458151723e-07,2.72719939488443,TRUE,TRUE,FALSE,TRUE,irHepatitis
VEGF,CD8+ T cell 1,Cholangiocyte,8.60567372585366e-06,2.66736303395348e-06,6.05078141497291e-07,9.51582257022077e-07,all4,2,2,2,2,5.63651837990357e-06,7.78330199259684e-07,2.66736303395348e-06,8.60567372585366e-06,6.05078141497291e-07,9.51582257022077e-07,2.72147571184989,TRUE,TRUE,FALSE,TRUE,irHepatitis
IL2,Sinusoidal endothelial cell,Macrophage 1,8.01900910682475e-07,3.4123622112392e-09,3.71754079743413e-06,2.58867526130667e-06,all4,2,2,2,2,4.02656636446857e-07,3.1531080293704e-06,3.4123622112392e-09,8.01900910682475e-07,2.58867526130667e-06,3.71754079743413e-06,-2.71895722110801,TRUE,FALSE,TRUE,TRUE,AIH
FN1,IgG+ B cell,IgG+ B cell,0.000208968718913978,0.000197330477596069,3.3887971637928e-05,2.8328905795563e-05,all4,2,2,2,2,0.000203149598255023,3.11084387167455e-05,0.000197330477596069,0.000208968718913978,2.8328905795563e-05,3.3887971637928e-05,2.70363947536593,TRUE,TRUE,FALSE,TRUE,irHepatitis
IL2,CD8+ T cell 1,Hepatocyte 4,0,0,7.70250953342711e-07,2.13810928953793e-07,all4,2,2,2,2,0,4.92030941148252e-07,0,0,2.13810928953793e-07,7.70250953342711e-07,-2.69437929958494,TRUE,FALSE,TRUE,TRUE,AIH
CSF,IgG+ B cell,CD8+ T cell 2,8.67146803625465e-06,1.4864511214543e-06,5.26339943487127e-07,8.99995187480277e-07,all4,2,2,2,2,5.07895957885447e-06,7.13167565483702e-07,1.4864511214543e-06,8.67146803625465e-06,5.26339943487127e-07,8.99995187480277e-07,2.68624427293241,TRUE,TRUE,FALSE,TRUE,irHepatitis
CSF,IgG+ B cell,CD8+ T cell 1,2.53656754258049e-05,2.78992503140459e-05,4.34112623941209e-06,3.96221457756008e-06,all4,2,2,2,2,2.66324628699254e-05,4.15167040848609e-06,2.53656754258049e-05,2.78992503140459e-05,3.96221457756008e-06,4.34112623941209e-06,2.65537557024865,TRUE,TRUE,FALSE,TRUE,irHepatitis
IL2,CD8+ T cell 1,CD8+ T cell 3,1.72623704247343e-05,3.28852459736956e-05,3.54924497342619e-06,4.29508078679404e-06,all4,2,2,2,2,2.5073808199215e-05,3.92216288011011e-06,1.72623704247343e-05,3.28852459736956e-05,3.54924497342619e-06,4.29508078679404e-06,2.64892673054949,TRUE,TRUE,FALSE,TRUE,irHepatitis
IL2,IgG+ plasmablast / plasma cell,Vascular endothelial cell,0,0,6.54264998603258e-07,2.83581383637488e-07,all4,2,2,2,2,0,4.68923191120373e-07,0,0,2.83581383637488e-07,6.54264998603258e-07,-2.63592380884573,TRUE,FALSE,TRUE,TRUE,AIH
CCL,CD8+ T cell 2,Cholangiocyte,0.000237268375366948,0.000172414524988497,3.51122077147678e-05,3.09199352769697e-05,all4,2,2,2,2,0.000204841450177723,3.30160714958688e-05,0.000172414524988497,0.000237268375366948,3.09199352769697e-05,3.51122077147678e-05,2.62997712747938,TRUE,TRUE,FALSE,TRUE,irHepatitis
CSF,IgG+ plasmablast / plasma cell,Vascular endothelial cell,4.90802339567435e-05,2.94416363310037e-05,6.49537670723613e-06,6.16015888380929e-06,all4,2,2,2,2,3.92609351438736e-05,6.32776779552271e-06,2.94416363310037e-05,4.90802339567435e-05,6.16015888380929e-06,6.49537670723613e-06,2.61627218871387,TRUE,TRUE,FALSE,TRUE,irHepatitis
VEGF,CD4+ T cell,Cholangiocyte,1.30930027529912e-05,2.78981282635927e-06,1.02229301145681e-06,1.42131683137223e-06,all4,2,2,2,2,7.94140778967524e-06,1.22180492141452e-06,2.78981282635927e-06,1.30930027529912e-05,1.02229301145681e-06,1.42131683137223e-06,2.61418658983289,TRUE,TRUE,FALSE,TRUE,irHepatitis
IL2,Cholangiocyte,Vascular endothelial cell,0,0,5.39886160438983e-07,3.75095267054444e-07,all4,2,2,2,2,0,4.57490713746714e-07,0,0,3.75095267054444e-07,5.39886160438983e-07,-2.60610317588499,TRUE,FALSE,TRUE,TRUE,AIH
VEGF,Cholangiocyte,Hepatocyte 4,4.91758236001411e-05,1.11995672791152e-05,3.73264380670715e-06,6.1207650578833e-06,all4,2,2,2,2,3.01876954396281e-05,4.92670443229523e-06,1.11995672791152e-05,4.91758236001411e-05,3.73264380670715e-06,6.1207650578833e-06,2.59346620886071,TRUE,TRUE,FALSE,TRUE,irHepatitis
IL2,Stellate cell,Hepatocyte 4,0,0,4.13797056295571e-07,4.88643009664591e-07,all4,2,2,2,2,0,4.51220032980081e-07,0,0,4.13797056295571e-07,4.88643009664591e-07,-2.58948103873358,TRUE,FALSE,TRUE,TRUE,AIH
VEGF,CD4+ T cell,CD4+ T cell,3.68021304452333e-05,3.26798336344189e-05,5.50041984390769e-06,5.93359414080915e-06,all4,2,2,2,2,3.47409820398261e-05,5.71700699235842e-06,3.26798336344189e-05,3.68021304452333e-05,5.50041984390769e-06,5.93359414080915e-06,2.58452402133135,TRUE,TRUE,FALSE,TRUE,irHepatitis
VEGF,CD8+ T cell 3,CD4+ T cell,4.04769352587405e-05,1.00872763436804e-05,3.98089426710976e-06,4.34494053682654e-06,all4,2,2,2,2,2.52821058012105e-05,4.16291740196815e-06,1.00872763436804e-05,4.04769352587405e-05,3.98089426710976e-06,4.34494053682654e-06,2.57674518490635,TRUE,TRUE,FALSE,TRUE,irHepatitis
VEGF,Cholangiocyte,CD4+ T cell,0.000129274334920741,0.000305629030171417,2.94798984527964e-05,4.35166541103286e-05,all4,2,2,2,2,0.000217451682546079,3.64982762815625e-05,0.000129274334920741,0.000305629030171417,2.94798984527964e-05,4.35166541103286e-05,2.57184159993852,TRUE,TRUE,FALSE,TRUE,irHepatitis
IL2,Hepatocyte 2,Macrophage 1,2.1681778146544e-07,1.14556897766999e-08,1.56154511481998e-06,6.81117602905168e-07,all4,2,2,2,2,1.1413673562107e-07,1.12133135886257e-06,1.14556897766999e-08,2.1681778146544e-07,6.81117602905168e-07,1.56154511481998e-06,-2.56954085727435,TRUE,FALSE,TRUE,TRUE,AIH
CSF,IgG+ plasmablast / plasma cell,Macrophage 2,7.64508456424489e-05,0.00013916058874985,1.8337542290862e-05,1.8055621505542e-05,all4,2,2,2,2,0.00010780571719615,1.8196581898202e-05,7.64508456424489e-05,0.00013916058874985,1.8055621505542e-05,1.8337542290862e-05,2.56078644785082,TRUE,TRUE,FALSE,TRUE,irHepatitis
VEGF,Cholangiocyte,Hepatocyte 1,2.47516120340141e-05,2.77370272590471e-05,3.55322789733555e-06,5.20364159727533e-06,all4,2,2,2,2,2.62443196465306e-05,4.37843474730544e-06,2.47516120340141e-05,2.77370272590471e-05,3.55322789733555e-06,5.20364159727533e-06,2.55912803963004,TRUE,TRUE,FALSE,TRUE,irHepatitis
FN1,Macrophage 1,Cholangiocyte,0.000136513883754649,7.2317214303462e-05,1.71637292675312e-05,1.81388529020759e-05,all4,2,2,2,2,0.000104415549029056,1.76512910848035e-05,7.2317214303462e-05,0.000136513883754649,1.71637292675312e-05,1.81388529020759e-05,2.55840301584809,TRUE,TRUE,FALSE,TRUE,irHepatitis
CSF,IgG+ B cell,Macrophage 1,5.35419514667134e-05,5.74732497831546e-05,1.05728144565519e-05,8.5152443391936e-06,all4,2,2,2,2,5.5507600624934e-05,9.54402939787274e-06,5.35419514667134e-05,5.74732497831546e-05,8.5152443391936e-06,1.05728144565519e-05,2.52882308188493,TRUE,TRUE,FALSE,TRUE,irHepatitis
IL2,CD8+ T cell 1,Hepatocyte 1,8.13048918931939e-08,1.82170168270553e-08,1.12138873692088e-06,3.0052510693861e-07,all4,2,2,2,2,4.97609543601246e-08,7.10956921929747e-07,1.82170168270553e-08,8.13048918931939e-08,3.0052510693861e-07,1.12138873692088e-06,-2.51956824164072,TRUE,FALSE,TRUE,TRUE,AIH
IL2,IgM+ B cell,Stellate cell,4.53658710496251e-06,5.66822452817882e-07,5.34921303921921e-07,2.07528744483804e-07,all4,2,2,2,2,2.5517047788902e-06,3.71225024202862e-07,5.66822452817882e-07,4.53658710496251e-06,2.07528744483804e-07,5.34921303921921e-07,2.51817037455425,TRUE,TRUE,FALSE,TRUE,irHepatitis
VEGF,Hepatocyte 4,Hepatocyte 4,0.00079851445025631,0.000634411779296252,0.000215265662781477,3.81807804124496e-05,all4,2,2,2,2,0.000716463114776281,0.000126723221596963,0.000634411779296252,0.00079851445025631,3.81807804124496e-05,0.000215265662781477,2.49836936362055,TRUE,TRUE,FALSE,TRUE,irHepatitis
VEGF,IgG+ B cell,CD8+ T cell 3,1.90691098070172e-05,3.55254795937345e-06,2.87521690836437e-06,9.88051489908689e-07,all4,2,2,2,2,1.13108288831953e-05,1.93163419913653e-06,3.55254795937345e-06,1.90691098070172e-05,9.88051489908689e-07,2.87521690836437e-06,2.49560027472164,TRUE,TRUE,FALSE,TRUE,irHepatitis
IL2,Vascular endothelial cell,Sinusoidal endothelial cell,3.57856814797716e-08,0,2.49759918640377e-07,7.85558733966369e-07,all4,2,2,2,2,1.78928407398858e-08,5.17659326303373e-07,0,3.57856814797716e-08,2.49759918640377e-07,7.85558733966369e-07,-2.49470255844808,TRUE,FALSE,TRUE,TRUE,AIH
VEGF,Stellate cell,CD8+ T cell 2,2.41884596668158e-05,2.07296644412535e-05,3.50271405077702e-06,4.34712312280371e-06,all4,2,2,2,2,2.24590620540346e-05,3.92491858679036e-06,2.07296644412535e-05,2.41884596668158e-05,3.50271405077702e-06,4.34712312280371e-06,2.4896526753138,TRUE,TRUE,FALSE,TRUE,irHepatitis
VEGF,Cholangiocyte,CD8+ T cell 3,0.000227777858939583,0.000166765129511648,3.39211946023032e-05,3.63320742447962e-05,all4,2,2,2,2,0.000197271494225616,3.51266344235497e-05,0.000166765129511648,0.000227777858939583,3.39211946023032e-05,3.63320742447962e-05,2.48651477580379,TRUE,TRUE,FALSE,TRUE,irHepatitis
CSF,Stellate cell,Macrophage 1,0.000447007458300274,0.000607520383225499,9.43833761121415e-05,9.42796220716337e-05,all4,2,2,2,2,0.000527263920762886,9.43314990918876e-05,0.000447007458300274,0.000607520383225499,9.42796220716337e-05,9.43833761121415e-05,2.48158540772548,TRUE,TRUE,FALSE,TRUE,irHepatitis
VEGF,IgG+ plasmablast / plasma cell,CD4+ T cell,3.95784405809004e-05,7.09983178631912e-05,1.025171309924e-05,9.59447381172157e-06,all4,2,2,2,2,5.52883792220458e-05,9.92309345548078e-06,3.95784405809004e-05,7.09983178631912e-05,9.59447381172157e-06,1.025171309924e-05,2.46744622476896,TRUE,TRUE,FALSE,TRUE,irHepatitis
VEGF,Vascular endothelial cell,CD8+ T cell 3,3.07195847151269e-05,1.25826072574484e-05,4.91862923819896e-06,2.78577250505899e-06,all4,2,2,2,2,2.16510959862877e-05,3.85220087162898e-06,1.25826072574484e-05,3.07195847151269e-05,2.78577250505899e-06,4.91862923819896e-06,2.46337976555665,TRUE,TRUE,FALSE,TRUE,irHepatitis
CSF,Vascular endothelial cell,Macrophage 1,0.000320937120663749,0.000240119158307989,5.35364707854913e-05,4.90051442107166e-05,all4,2,2,2,2,0.000280528139485869,5.12708074981039e-05,0.000240119158307989,0.000320937120663749,4.90051442107166e-05,5.35364707854913e-05,2.44987064647766,TRUE,TRUE,FALSE,TRUE,irHepatitis
IL2,CD8+ T cell 3,CD8+ T cell 3,5.5634951235447e-05,0.000193800070297187,2.04595992559792e-05,2.51911131963426e-05,all4,2,2,2,2,0.000124717510766317,2.28253562261609e-05,5.5634951235447e-05,0.000193800070297187,2.04595992559792e-05,2.51911131963426e-05,2.44532299165231,TRUE,TRUE,FALSE,TRUE,irHepatitis
CSF,CD8+ T cell 3,IgG+ plasmablast / plasma cell,0.000124730576659253,4.40399619612574e-05,1.59666048753175e-05,1.4883985999354e-05,all4,2,2,2,2,8.4385269310255e-05,1.54252954373357e-05,4.40399619612574e-05,0.000124730576659253,1.4883985999354e-05,1.59666048753175e-05,2.44484504387693,TRUE,TRUE,FALSE,TRUE,irHepatitis
CCL,IgG+ B cell,CD8+ T cell 2,1.3548596122686e-05,4.21782054342488e-05,6.06471579997992e-06,4.06800380814365e-06,all4,2,2,2,2,2.78634007784674e-05,5.06635980406179e-06,1.3548596122686e-05,4.21782054342488e-05,4.06800380814365e-06,6.06471579997992e-06,2.43862051478184,TRUE,TRUE,FALSE,TRUE,irHepatitis
CSF,Vascular endothelial cell,CD8+ T cell 1,0.000114245075182926,8.99407706544187e-05,1.79356135669556e-05,1.96944756313189e-05,all4,2,2,2,2,0.000102092922918672,1.88150445991373e-05,8.99407706544187e-05,0.000114245075182926,1.79356135669556e-05,1.96944756313189e-05,2.43431682418606,TRUE,TRUE,FALSE,TRUE,irHepatitis
IL2,CD4+ T cell,Vascular endothelial cell,0,0,5.17002016374488e-07,2.68980839886358e-07,all4,2,2,2,2,0,3.92991428130423e-07,0,0,2.68980839886358e-07,5.17002016374488e-07,-2.42523303233694,TRUE,FALSE,TRUE,TRUE,AIH
IL2,Hepatocyte 1,Sinusoidal endothelial cell,8.75815193833483e-07,0,3.98751612175802e-06,1.47208223883748e-06,all4,2,2,2,2,4.37907596916742e-07,2.72979918029775e-06,0,8.75815193833483e-07,1.47208223883748e-06,3.98751612175802e-06,-2.4174448508219,TRUE,FALSE,TRUE,TRUE,AIH
FN1,CD8+ T cell 1,Cholangiocyte,0.000166736987496156,0.00015541352563892,3.05683799706662e-05,3.01278545875973e-05,all4,2,2,2,2,0.000161075256567538,3.03481172791318e-05,0.00015541352563892,0.000166736987496156,3.01278545875973e-05,3.05683799706662e-05,2.4045933664301,TRUE,TRUE,FALSE,TRUE,irHepatitis
CSF,Stellate cell,CD8+ T cell 2,6.01535137159313e-05,6.31408326020645e-05,7.05648852521489e-06,1.62630049151823e-05,all4,2,2,2,2,6.16471731589979e-05,1.16597467201986e-05,6.01535137159313e-05,6.31408326020645e-05,7.05648852521489e-06,1.62630049151823e-05,2.39351915531285,TRUE,TRUE,FALSE,TRUE,irHepatitis
CSF,CD8+ T cell 2,IgM+ B cell,9.40782062453167e-05,1.85387529534135e-05,1.00786472894837e-05,1.12363862221261e-05,all4,2,2,2,2,5.63084795993651e-05,1.06575167558049e-05,1.85387529534135e-05,9.40782062453167e-05,1.00786472894837e-05,1.12363862221261e-05,2.39166317100617,TRUE,TRUE,FALSE,TRUE,irHepatitis
VEGF,CD8+ T cell 3,CD8+ T cell 3,7.77326273863192e-05,0.00028060331109926,3.39966988292065e-05,3.43229092461769e-05,all4,2,2,2,2,0.000179167969242789,3.41598040376917e-05,7.77326273863192e-05,0.00028060331109926,3.39966988292065e-05,3.43229092461769e-05,2.38787283678596,TRUE,TRUE,FALSE,TRUE,irHepatitis
FN1,IgG+ B cell,IgM+ B cell,7.67295660046009e-05,8.10077372330408e-05,1.3543793628909e-05,1.64526724798178e-05,all4,2,2,2,2,7.88686516188209e-05,1.49982330543634e-05,7.67295660046009e-05,8.10077372330408e-05,1.3543793628909e-05,1.64526724798178e-05,2.3876807911474,TRUE,TRUE,FALSE,TRUE,irHepatitis
CSF,Cholangiocyte,CD4+ T cell,0.000247183822143899,0.000105471771206687,3.67108479591445e-05,3.09883952532649e-05,all4,2,2,2,2,0.000176327796675293,3.38496216062047e-05,0.000105471771206687,0.000247183822143899,3.09883952532649e-05,3.67108479591445e-05,2.37795696062891,TRUE,TRUE,FALSE,TRUE,irHepatitis
FN1,IgM+ B cell,IgG+ B cell,0.000102824371281601,0.00010051119053753,2.52121581982587e-05,1.38284161725061e-05,all4,2,2,2,2,0.000101667780909566,1.95202871853824e-05,0.00010051119053753,0.000102824371281601,1.38284161725061e-05,2.52121581982587e-05,2.37546215386452,TRUE,TRUE,FALSE,TRUE,irHepatitis
IL2,Macrophage 1,Hepatocyte 1,4.69063052200909e-07,1.60548342579794e-07,3.26971578448191e-06,7.36580116960142e-07,all4,2,2,2,2,3.14805697390352e-07,2.00314795072103e-06,1.60548342579794e-07,4.69063052200909e-07,7.36580116960142e-07,3.26971578448191e-06,-2.37064426965992,TRUE,FALSE,TRUE,TRUE,AIH
IL2,Hepatocyte 2,Hepatocyte 4,0,0,6.22905091311172e-07,1.2719437603905e-07,all4,2,2,2,2,0,3.75049733675111e-07,0,0,1.2719437603905e-07,6.22905091311172e-07,-2.37060957373175,TRUE,FALSE,TRUE,TRUE,AIH
VEGF,CD8+ T cell 2,Macrophage 2,4.22790142915853e-05,2.48032525548387e-05,5.55639772572058e-06,7.29143547310484e-06,all4,2,2,2,2,3.3541133423212e-05,6.42391659941271e-06,2.48032525548387e-05,4.22790142915853e-05,5.55639772572058e-06,7.29143547310484e-06,2.36821711010368,TRUE,TRUE,FALSE,TRUE,irHepatitis
IL2,Cholangiocyte,Hepatocyte 4,0,0,5.12404305067513e-07,2.32437202232794e-07,all4,2,2,2,2,0,3.72420753650153e-07,0,0,2.32437202232794e-07,5.12404305067513e-07,-2.36242904592137,TRUE,FALSE,TRUE,TRUE,AIH
VEGF,Cholangiocyte,CD8+ T cell 1,0.000149960973352549,0.000181396899517768,3.44355633551368e-05,2.99746638378763e-05,all4,2,2,2,2,0.000165678936435159,3.22051135965066e-05,0.000149960973352549,0.000181396899517768,2.99746638378763e-05,3.44355633551368e-05,2.35978928091617,TRUE,TRUE,FALSE,TRUE,irHepatitis
VEGF,Vascular endothelial cell,Hepatocyte 1,4.64629010990202e-06,1.53573455640862e-06,6.16349754828381e-07,4.54080076669142e-07,all4,2,2,2,2,3.09101233315532e-06,5.35214915748761e-07,1.53573455640862e-06,4.64629010990202e-06,4.54080076669142e-07,6.16349754828381e-07,2.3472369424773,TRUE,TRUE,FALSE,TRUE,irHepatitis
CSF,IgM+ B cell,CD8+ T cell 2,1.21502743932355e-05,4.00922102634758e-06,1.54884050093808e-06,1.49146285281605e-06,all4,2,2,2,2,8.07974770979154e-06,1.52015167687707e-06,4.00922102634758e-06,1.21502743932355e-05,1.49146285281605e-06,1.54884050093808e-06,2.34316286300712,TRUE,TRUE,FALSE,TRUE,irHepatitis
CSF,Macrophage 2,IgG+ plasmablast / plasma cell,2.01710943357262e-05,2.43621000422108e-05,4.31101602917527e-06,4.35238366478673e-06,all4,2,2,2,2,2.22665971889685e-05,4.331699846981e-06,2.01710943357262e-05,2.43621000422108e-05,4.31101602917527e-06,4.35238366478673e-06,2.33805233276352,TRUE,TRUE,FALSE,TRUE,irHepatitis
FN1,CD8+ T cell 2,CD8+ T cell 2,0.00275478875669988,0.00254063701309812,0.000592705790095225,0.000456739215977353,all4,2,2,2,2,0.002647712884899,0.000524722503036289,0.00254063701309812,0.00275478875669988,0.000456739215977353,0.000592705790095225,2.33492193717427,TRUE,TRUE,FALSE,TRUE,irHepatitis
CCL,IgG+ B cell,CD8+ T cell 3,4.82947370210043e-05,0.000104806890105785,2.09429370354554e-05,9.32626321839029e-06,all4,2,2,2,2,7.65508135633948e-05,1.51346001269229e-05,4.82947370210043e-05,0.000104806890105785,9.32626321839029e-06,2.09429370354554e-05,2.3317157098042,TRUE,TRUE,FALSE,TRUE,irHepatitis
CCL,CD4+ T cell,Sinusoidal endothelial cell,3.52604701401061e-06,1.49895823430816e-06,1.44579967629701e-05,1.12684546845376e-05,all4,2,2,2,2,2.51250262415939e-06,1.28632257237538e-05,1.49895823430816e-06,3.52604701401061e-06,1.12684546845376e-05,1.44579967629701e-05,-2.31538172040326,TRUE,FALSE,TRUE,TRUE,AIH
IL2,Macrophage 2,CD8+ T cell 3,1.6804390321296e-05,1.77916752674869e-05,2.86790791852055e-06,3.94435885904923e-06,all4,2,2,2,2,1.72980327943915e-05,3.40613338878489e-06,1.6804390321296e-05,1.77916752674869e-05,2.86790791852055e-06,3.94435885904923e-06,2.31429371829559,TRUE,TRUE,FALSE,TRUE,irHepatitis
CSF,IgM+ B cell,CD8+ T cell 1,3.58036721642325e-05,3.00094908838577e-05,6.73324741796248e-06,6.39400974483014e-06,all4,2,2,2,2,3.29065815240451e-05,6.56362858139631e-06,3.00094908838577e-05,3.58036721642325e-05,6.39400974483014e-06,6.73324741796248e-06,2.3101196739148,TRUE,TRUE,FALSE,TRUE,irHepatitis
VEGF,Cholangiocyte,Hepatocyte 2,1.74161033420709e-05,4.27709478898801e-05,6.74810160480816e-06,5.3123078657502e-06,all4,2,2,2,2,3.00935256159755e-05,6.03020473527918e-06,1.74161033420709e-05,4.27709478898801e-05,5.3123078657502e-06,6.74810160480816e-06,2.30212725618299,TRUE,TRUE,FALSE,TRUE,irHepatitis
VEGF,CD4+ T cell,IgM+ B cell,4.27423434393135e-05,2.48894514250371e-05,4.97925174720468e-06,8.72291479734719e-06,all4,2,2,2,2,3.38158974321753e-05,6.85108327227594e-06,2.48894514250371e-05,4.27423434393135e-05,4.97925174720468e-06,8.72291479734719e-06,2.28831909710616,TRUE,TRUE,FALSE,TRUE,irHepatitis
FN1,Macrophage 2,IgG+ plasmablast / plasma cell,9.57403811856013e-05,0.000277276703183782,3.72873871265338e-05,3.90046435141532e-05,all4,2,2,2,2,0.000186508542184692,3.81460153203435e-05,9.57403811856013e-05,0.000277276703183782,3.72873871265338e-05,3.90046435141532e-05,2.28693645874472,TRUE,TRUE,FALSE,TRUE,irHepatitis
VEGF,CD8+ T cell 1,Hepatocyte 4,4.60745201618043e-06,1.16718411643702e-05,1.71752866102118e-06,1.49468068010858e-06,all4,2,2,2,2,8.13964659027531e-06,1.60610467056488e-06,4.60745201618043e-06,1.16718411643702e-05,1.49468068010858e-06,1.71752866102118e-06,2.2786690395099,TRUE,TRUE,FALSE,TRUE,irHepatitis
IL2,Hepatocyte 2,Hepatocyte 1,1.33690510833768e-07,4.72506185765413e-08,1.40266904063088e-06,1.64310363096393e-07,all4,2,2,2,2,9.04705647051546e-08,7.83489701863637e-07,4.72506185765413e-08,1.33690510833768e-07,1.64310363096393e-07,1.40266904063088e-06,-2.27562622216787,TRUE,FALSE,TRUE,TRUE,AIH
VEGF,Macrophage 2,Hepatocyte 1,3.71560323486365e-06,3.70863280557578e-06,5.38002900978689e-07,8.58543916467261e-07,all4,2,2,2,2,3.71211802021972e-06,6.98273408722975e-07,3.70863280557578e-06,3.71560323486365e-06,5.38002900978689e-07,8.58543916467261e-07,2.27017229948136,TRUE,TRUE,FALSE,TRUE,irHepatitis
IL2,Macrophage 1,Vascular endothelial cell,0,0,5.01437434937559e-07,1.84075806525873e-07,all4,2,2,2,2,0,3.42756620731716e-07,0,0,1.84075806525873e-07,5.01437434937559e-07,-2.26675859144413,TRUE,FALSE,TRUE,TRUE,AIH
VEGF,CD8+ T cell 2,Vascular endothelial cell,0.000160688595322342,0.000104289395102073,2.18508935861124e-05,3.3440804289308e-05,all4,2,2,2,2,0.000132488995212207,2.76458489377102e-05,0.000104289395102073,0.000160688595322342,2.18508935861124e-05,3.3440804289308e-05,2.25703231902398,TRUE,TRUE,FALSE,TRUE,irHepatitis
IL2,Hepatocyte 4,Stellate cell,8.08007123339628e-08,6.41214924651181e-10,5.42642792616434e-07,5.16283096364297e-07,all4,2,2,2,2,4.0720963629307e-08,5.29462944490365e-07,6.41214924651181e-10,8.08007123339628e-08,5.16283096364297e-07,5.42642792616434e-07,-2.24535003117847,TRUE,FALSE,TRUE,TRUE,AIH
FN1,IgG+ B cell,Hepatocyte 2,2.96796031803312e-05,3.37422732520076e-05,6.29777645726587e-06,6.9505457095047e-06,all4,2,2,2,2,3.17109382161694e-05,6.62416108338528e-06,2.96796031803312e-05,3.37422732520076e-05,6.29777645726587e-06,6.9505457095047e-06,2.24380628047155,TRUE,TRUE,FALSE,TRUE,irHepatitis
FN1,Vascular endothelial cell,CD8+ T cell 2,7.47494072494879e-05,6.4275355113664e-05,1.66356930896862e-05,1.25944001478135e-05,all4,2,2,2,2,6.9512381181576e-05,1.46150466187499e-05,6.4275355113664e-05,7.47494072494879e-05,1.25944001478135e-05,1.66356930896862e-05,2.24283261210023,TRUE,TRUE,FALSE,TRUE,irHepatitis
IL2,Macrophage 1,CD8+ T cell 3,3.20202383077517e-05,8.27297834149762e-05,1.18204686164195e-05,1.23318622304604e-05,all4,2,2,2,2,5.7375010861364e-05,1.207616542344e-05,3.20202383077517e-05,8.27297834149762e-05,1.18204686164195e-05,1.23318622304604e-05,2.23981810002187,TRUE,TRUE,FALSE,TRUE,irHepatitis
VEGF,Macrophage 2,IgM+ B cell,1.10595757716894e-05,3.61048806426947e-05,3.50192456160142e-06,6.37002068208187e-06,all4,2,2,2,2,2.35822282071921e-05,4.93597262184164e-06,1.10595757716894e-05,3.61048806426947e-05,3.50192456160142e-06,6.37002068208187e-06,2.23574214236665,TRUE,TRUE,FALSE,TRUE,irHepatitis
CSF,Macrophage 1,Cholangiocyte,1.88443640049795e-05,1.21437244725407e-05,3.24218156857825e-06,3.23855759648983e-06,all4,2,2,2,2,1.54940442387601e-05,3.24036958253404e-06,1.21437244725407e-05,1.88443640049795e-05,3.23855759648983e-06,3.24218156857825e-06,2.22634764946996,TRUE,TRUE,FALSE,TRUE,irHepatitis
