sample,x0,y0,n_hep,n_cd4,n_chol,score
54023_b,5693.95310974121,-9183.63305664063,79,69,29,73.8308878451289
54023_b,5693.95310974121,-9133.63305664062,56,109,40,78.1280999384984
54023_b,5693.95310974121,-9083.63305664063,33,151,63,70.5903676148524
54023_b,5743.95310974121,-9583.63305664063,116,5,0,24.0831891575846
54023_b,5743.95310974121,-9533.63305664062,149,5,0,27.2946881279124
54023_b,5743.95310974121,-9233.63305664063,111,18,4,44.698993277254
54023_b,5743.95310974121,-9183.63305664063,86,44,32,61.5142259969188
54023_b,5743.95310974121,-9133.63305664062,62,70,55,65.8786763680024
54023_b,5743.95310974121,-9083.63305664063,42,106,79,66.7233092704491
54023_b,5793.95310974121,-9683.63305664063,41,5,0,14.3178210632764
54023_b,5793.95310974121,-9633.63305664063,71,5,0,18.8414436814168
54023_b,5793.95310974121,-9583.63305664063,105,6,0,25.0998007960223
54023_b,5793.95310974121,-9533.63305664062,141,6,0,29.086079144498
54023_b,5793.95310974121,-9233.63305664063,123,7,4,29.3428015022424
54023_b,5793.95310974121,-9183.63305664063,94,21,43,44.4297197830461
54023_b,5793.95310974121,-9133.63305664062,64,41,94,51.2249938994628
54023_b,5793.95310974121,-9083.63305664063,47,73,100,58.5747385824299
54023_b,5843.95310974121,-9683.63305664063,40,5,0,14.142135623731
54023_b,5843.95310974121,-9633.63305664063,73,5,0,19.1049731745428
54023_b,5843.95310974121,-9583.63305664063,109,5,0,23.3452350598575
54023_b,5843.95310974121,-9533.63305664062,145,5,0,26.9258240356725
54023_b,5843.95310974121,-9233.63305664063,121,6,2,26.944387170615
54023_b,5843.95310974121,-9183.63305664063,96,13,36,35.3270434653114
54023_b,5843.95310974121,-9133.63305664062,65,31,85,44.8887513749269
54023_b,5843.95310974121,-9083.63305664063,50,61,88,55.2268050859363
54023_b,5893.95310974121,-9633.63305664063,67,5,0,18.3030052177231
54023_b,5893.95310974121,-9583.63305664063,99,5,0,22.248595461287
54023_b,5893.95310974121,-9533.63305664062,134,5,0,25.8843582110896
54023_b,5893.95310974121,-9233.63305664063,102,7,3,26.7207784317748
54023_b,5893.95310974121,-9183.63305664063,78,12,29,30.5941170815567
54023_b,5893.95310974121,-9133.63305664062,48,21,72,31.7490157327751
54023_b,5893.95310974121,-9083.63305664063,37,43,75,39.8873413503583
54023_b,5943.95310974121,-9633.63305664063,43,5,0,14.6628782986152
54023_b,5943.95310974121,-9583.63305664063,70,5,0,18.7082869338697
54023_b,5943.95310974121,-9533.63305664062,99,5,0,22.248595461287
54023_b,5943.95310974121,-9283.63305664062,81,5,1,20.1246117974981
54023_b,5943.95310974121,-9233.63305664063,73,8,2,24.1660919471891
54023_b,5943.95310974121,-9183.63305664063,55,11,23,24.5967477524977
54023_b,5943.95310974121,-9133.63305664062,32,14,64,21.1660104885167
54023_b,5993.95310974121,-9383.63305664063,86,6,1,22.7156333832011
54023_b,5993.95310974121,-9333.63305664063,74,8,1,24.3310501211929
54023_b,5993.95310974121,-9283.63305664062,61,9,1,23.43074902772
54023_b,5993.95310974121,-9233.63305664063,58,12,1,26.3818119165458
54023_b,5993.95310974121,-9183.63305664063,42,13,17,23.3666428910958
54023_b,6043.95310974121,-9383.63305664063,60,8,1,21.9089023002066
54023_b,6043.95310974121,-9333.63305664063,50,9,1,21.2132034355964
54023_b,6043.95310974121,-9283.63305664062,40,10,1,20
54023_b,6043.95310974121,-9233.63305664063,35,12,1,20.4939015319192
54023_b,6093.95310974121,-9383.63305664063,30,9,1,16.431676725155
54023_b,6643.95310974121,-9033.63305664062,33,52,29,41.424630354416
54023_b,6643.95310974121,-8983.63305664063,32,44,32,37.5233260785874
54023_b,6693.95310974121,-9033.63305664062,36,42,7,38.8844441904472
54023_b,6693.95310974121,-8983.63305664063,35,37,12,35.9861084308932
56784_c,12150.40965271,-11230.3745117188,99,11,0,33
56784_c,12150.40965271,-11180.3745117187,133,13,0,41.5812457725836
56784_c,12150.40965271,-11130.3745117188,170,15,0,50.4975246918104
56784_c,12150.40965271,-11080.3745117187,201,14,0,53.0471488394994
56784_c,12150.40965271,-11030.3745117188,199,12,0,48.8671668914825
56784_c,12150.40965271,-10980.3745117188,194,7,0,36.8510515453766
56784_c,12150.40965271,-10930.3745117188,176,5,0,29.6647939483827
56784_c,12200.40965271,-11230.3745117188,114,12,1,36.9864840178139
56784_c,12200.40965271,-11180.3745117187,138,16,1,46.9893604978829
56784_c,12200.40965271,-11130.3745117188,159,16,1,50.438080851674
56784_c,12200.40965271,-11080.3745117187,185,15,1,52.6782687642637
56784_c,12200.40965271,-11030.3745117188,190,12,0,47.7493455452533
56784_c,12200.40965271,-10980.3745117188,202,7,0,37.6031913539263
56784_c,12250.40965271,-11230.3745117188,107,12,1,35.8329457343378
56784_c,12250.40965271,-11180.3745117187,130,16,1,45.6070170039655
56784_c,12250.40965271,-11130.3745117188,138,16,1,46.9893604978829
56784_c,12250.40965271,-11080.3745117187,159,15,1,48.8364617882991
56784_c,12250.40965271,-11030.3745117188,167,12,0,44.7660585711988
56784_c,12250.40965271,-10980.3745117188,193,7,0,36.7559518989782
56784_c,12300.40965271,-11230.3745117188,124,5,1,24.8997991959775
56784_c,12300.40965271,-11180.3745117187,145,7,1,31.859064644148
56784_c,12300.40965271,-11130.3745117188,150,7,1,32.4037034920393
56784_c,12300.40965271,-11080.3745117187,165,8,1,36.3318042491699
56784_c,12300.40965271,-11030.3745117188,174,6,0,32.310988842807
56784_c,12300.40965271,-10980.3745117188,195,5,0,31.224989991992
56784_c,12300.40965271,-10830.3745117188,195,5,0,31.224989991992
56784_c,12300.40965271,-10780.3745117188,152,8,0,34.8711915483254
56784_c,12300.40965271,-10730.3745117188,108,8,0,29.3938769133981
56784_c,12300.40965271,-10680.3745117187,59,8,0,21.7255609824004
56784_c,12350.40965271,-10830.3745117188,206,5,0,32.0936130717624
56784_c,12350.40965271,-10780.3745117188,174,10,0,41.7133072292284
56784_c,12350.40965271,-10730.3745117188,136,12,1,40.3980197534483
56784_c,12350.40965271,-10680.3745117187,88,12,1,32.4961536185438
56784_c,12350.40965271,-10630.3745117188,42,11,1,21.4941852602047
56784_c,12400.40965271,-10780.3745117188,184,11,0,44.988887516808
56784_c,12400.40965271,-10730.3745117188,157,14,1,46.8828326789242
56784_c,12400.40965271,-10680.3745117187,110,14,1,39.2428337406972
56784_c,12400.40965271,-10630.3745117188,67,13,1,29.5127091267474
56784_c,12450.40965271,-10830.3745117188,211,5,0,32.4807635378234
56784_c,12450.40965271,-10780.3745117188,201,12,0,49.1121166312347
56784_c,12450.40965271,-10730.3745117188,185,14,1,50.8920425999979
56784_c,12450.40965271,-10680.3745117187,150,15,1,47.4341649025257
56784_c,12450.40965271,-10630.3745117188,107,14,1,38.7040049607273
56784_c,12450.40965271,-10580.3745117188,60,11,1,25.6904651573303
56784_c,12500.40965271,-10780.3745117188,210,12,0,50.1996015920445
56784_c,12500.40965271,-10730.3745117188,199,14,1,52.7825728815866
56784_c,12500.40965271,-10680.3745117187,179,16,1,53.5163526410386
56784_c,12500.40965271,-10630.3745117188,143,16,1,47.8330429724056
56784_c,12500.40965271,-10580.3745117188,99,14,1,37.2290209379726
56784_c,12500.40965271,-10530.3745117188,64,6,1,19.5959179422654
56784_c,12550.40965271,-10780.3745117188,221,5,0,33.2415402771893
56784_c,12550.40965271,-10730.3745117188,217,7,1,38.9743505398102
56784_c,12550.40965271,-10680.3745117187,201,9,1,42.5323406362735
56784_c,12550.40965271,-10630.3745117188,178,10,1,42.190046219458
56784_c,12550.40965271,-10580.3745117188,136,10,1,36.8781778291716
56784_c,12550.40965271,-10530.3745117188,96,7,1,25.9229627936314
56784_c,12600.40965271,-10680.3745117187,226,6,0,36.8239052790439
56784_c,12600.40965271,-10630.3745117188,208,6,0,35.3270434653114
56784_c,12600.40965271,-10580.3745117188,178,6,0,32.6802692767364
56784_c,12600.40965271,-10530.3745117188,147,5,0,27.1108834234519
56784_c,12650.40965271,-11180.3745117187,96,5,2,21.9089023002066
56784_c,12650.40965271,-11130.3745117188,130,5,2,25.4950975679639
56784_c,12650.40965271,-11080.3745117187,158,6,2,30.7896086366813
56784_c,12650.40965271,-11030.3745117188,164,8,0,36.2215405525497
56784_c,12650.40965271,-10980.3745117188,185,12,3,47.116875957559
56784_c,12650.40965271,-10930.3745117188,187,10,3,43.2434966208793
56784_c,12650.40965271,-10880.3745117188,202,11,3,47.1380949975707
56784_c,12650.40965271,-10830.3745117188,209,10,3,45.7165178026498
56784_c,12650.40965271,-10780.3745117188,222,8,3,42.142615011411
56784_c,12650.40965271,-10580.3745117188,204,6,0,34.9857113690718
56784_c,12650.40965271,-10530.3745117188,174,6,0,32.310988842807
56784_c,12650.40965271,-10480.3745117188,131,6,0,28.0356915377524
56784_c,12700.40965271,-11080.3745117187,134,5,2,25.8843582110896
56784_c,12700.40965271,-11030.3745117188,155,9,4,37.3496987939662
56784_c,12700.40965271,-10980.3745117188,181,19,7,58.642987645583
56784_c,12700.40965271,-10930.3745117188,191,18,7,58.6344608570762
56784_c,12700.40965271,-10880.3745117188,202,19,7,61.9515940069342
56784_c,12700.40965271,-10830.3745117188,208,17,7,59.464274989274
56784_c,12700.40965271,-10780.3745117188,214,14,3,54.735728733616
56784_c,12700.40965271,-10580.3745117188,198,5,1,31.4642654451046
56784_c,12700.40965271,-10530.3745117188,182,6,3,33.0454232837166
56784_c,12700.40965271,-10480.3745117188,151,7,3,32.5115364140177
56784_c,12700.40965271,-10430.3745117188,114,7,2,28.2488937836511
56784_c,12700.40965271,-10380.3745117188,76,6,2,21.3541565040626
56784_c,12750.40965271,-11080.3745117187,100,5,2,22.3606797749979
56784_c,12750.40965271,-11030.3745117188,134,9,5,34.7275107083707
56784_c,12750.40965271,-10980.3745117188,159,20,13,56.3914887194867
56784_c,12750.40965271,-10930.3745117188,178,19,13,58.1549653941949
56784_c,12750.40965271,-10880.3745117188,192,20,13,61.9677335393187
56784_c,12750.40965271,-10830.3745117188,203,19,13,62.104750220897
56784_c,12750.40965271,-10780.3745117188,206,15,8,55.5877684387492
56784_c,12750.40965271,-10530.3745117188,180,7,4,35.4964786985977
56784_c,12750.40965271,-10480.3745117188,160,11,6,41.9523539268061
56784_c,12750.40965271,-10430.3745117188,140,11,5,39.2428337406972
56784_c,12750.40965271,-10380.3745117188,102,11,5,33.4962684488885
56784_c,12750.40965271,-10330.3745117188,60,8,5,21.9089023002066
56784_c,12800.40965271,-11030.3745117188,123,8,5,31.3687742827162
56784_c,12800.40965271,-10980.3745117188,152,19,13,53.7401153701776
56784_c,12800.40965271,-10930.3745117188,181,19,13,58.642987645583
56784_c,12800.40965271,-10880.3745117188,200,20,13,63.2455532033676
56784_c,12800.40965271,-10830.3745117188,199,19,13,61.4898365585728
56784_c,12800.40965271,-10780.3745117188,194,15,8,53.9444158370447
56784_c,12800.40965271,-10530.3745117188,172,7,4,34.6987031457949
56784_c,12800.40965271,-10480.3745117188,163,14,6,47.7702836499848
56784_c,12800.40965271,-10430.3745117188,152,15,5,47.7493455452533
56784_c,12800.40965271,-10380.3745117188,115,15,5,41.5331193145904
56784_c,12800.40965271,-10330.3745117188,73,12,5,29.5972971738975
56784_c,12800.40965271,-10280.3745117188,35,9,2,17.7482393492989
56784_c,12850.40965271,-11030.3745117188,101,7,5,26.5894716006167
56784_c,12850.40965271,-10980.3745117188,127,19,13,49.1222963632606
56784_c,12850.40965271,-10930.3745117188,165,19,13,55.9910707166777
56784_c,12850.40965271,-10880.3745117188,187,19,13,59.6070465633049
56784_c,12850.40965271,-10830.3745117188,186,19,13,59.4474557908074
56784_c,12850.40965271,-10780.3745117188,183,17,8,55.7763390695374
56784_c,12850.40965271,-10730.3745117188,182,7,0,35.6931365951495
56784_c,12850.40965271,-10680.3745117187,161,7,1,33.570820663189
56784_c,12850.40965271,-10630.3745117188,160,8,1,35.7770876399966
56784_c,12850.40965271,-10580.3745117188,158,9,1,37.7094152699296
56784_c,12850.40965271,-10530.3745117188,153,10,4,39.1152144312159
56784_c,12850.40965271,-10480.3745117188,157,16,7,50.1198563445667
56784_c,12850.40965271,-10430.3745117188,148,18,9,51.6139516022558
56784_c,12850.40965271,-10380.3745117188,116,17,10,44.407206622349
56784_c,12850.40965271,-10330.3745117188,79,14,10,33.2565782966318
56784_c,12850.40965271,-10280.3745117188,47,11,7,22.7376340018042
56784_c,12900.40965271,-10980.3745117188,102,10,10,31.9374388453426
56784_c,12900.40965271,-10930.3745117188,146,11,10,40.0749298190278
56784_c,12900.40965271,-10880.3745117188,176,11,10,44
56784_c,12900.40965271,-10830.3745117188,183,12,10,46.8614980554399
56784_c,12900.40965271,-10780.3745117188,184,13,5,48.9080770425499
56784_c,12900.40965271,-10730.3745117188,179,7,0,35.3977400408557
56784_c,12900.40965271,-10680.3745117187,158,7,1,33.2565782966318
56784_c,12900.40965271,-10630.3745117188,154,9,1,37.2290209379726
56784_c,12900.40965271,-10580.3745117188,153,8,1,34.9857113690718
56784_c,12900.40965271,-10530.3745117188,157,9,4,37.589892258425
56784_c,12900.40965271,-10480.3745117188,167,16,7,51.6913919332804
56784_c,12900.40965271,-10430.3745117188,162,19,9,55.4797260267208
56784_c,12900.40965271,-10380.3745117188,136,18,12,49.4772675074119
56784_c,12900.40965271,-10330.3745117188,98,17,12,40.8166632639171
56784_c,12900.40965271,-10280.3745117188,60,14,9,28.9827534923789
56784_c,12950.40965271,-10780.3745117188,183,6,6,33.1360830515618
56784_c,12950.40965271,-10730.3745117188,179,6,0,32.7719392163479
56784_c,12950.40965271,-10680.3745117187,166,7,0,34.0881210981186
56784_c,12950.40965271,-10630.3745117188,154,10,0,39.2428337406972
56784_c,12950.40965271,-10580.3745117188,153,9,0,37.107950630559
56784_c,12950.40965271,-10530.3745117188,158,9,1,37.7094152699296
56784_c,12950.40965271,-10480.3745117188,167,15,4,50.0499750249688
56784_c,12950.40965271,-10430.3745117188,157,17,7,51.662365412358
56784_c,12950.40965271,-10380.3745117188,143,15,10,46.3141447076376
56784_c,12950.40965271,-10330.3745117188,113,14,15,39.7743636027027
56784_c,12950.40965271,-10280.3745117188,79,12,14,30.7896086366813
56784_c,13000.40965271,-10780.3745117188,176,6,1,32.4961536185438
56784_c,13000.40965271,-10730.3745117188,170,8,0,36.8781778291716
56784_c,13000.40965271,-10680.3745117187,157,8,0,35.4400902933387
56784_c,13000.40965271,-10630.3745117188,138,13,0,42.3556371690947
56784_c,13000.40965271,-10580.3745117188,139,13,0,42.5088226136646
56784_c,13000.40965271,-10530.3745117188,138,12,0,40.6939798987516
56784_c,13000.40965271,-10480.3745117188,152,13,1,44.4522215417857
56784_c,13000.40965271,-10430.3745117188,148,15,4,47.116875957559
56784_c,13000.40965271,-10380.3745117188,153,11,7,41.024382993532
56784_c,13000.40965271,-10330.3745117188,139,10,12,37.2827037646145
56784_c,13000.40965271,-10280.3745117188,114,11,12,35.4118624192516
56784_c,13000.40965271,-10230.3745117188,79,6,11,21.7715410570772
56784_c,13050.40965271,-10780.3745117188,150,6,2,30
56784_c,13050.40965271,-10730.3745117188,151,8,1,34.7562943939655
56784_c,13050.40965271,-10680.3745117187,147,9,1,36.3730669589464
56784_c,13050.40965271,-10630.3745117188,123,14,0,41.4969878424929
56784_c,13050.40965271,-10580.3745117188,125,15,0,43.3012701892219
56784_c,13050.40965271,-10530.3745117188,124,14,0,41.6653333119993
56784_c,13050.40965271,-10480.3745117188,142,12,1,41.2795348811006
56784_c,13050.40965271,-10430.3745117188,144,12,4,41.5692193816531
56784_c,13050.40965271,-10380.3745117188,163,8,7,36.1109401705356
56784_c,13050.40965271,-10330.3745117188,160,7,12,33.466401061363
56784_c,13050.40965271,-10280.3745117188,145,8,12,34.0587727318528
56784_c,13050.40965271,-10230.3745117188,115,6,11,26.2678510731274
56784_c,13100.40965271,-10680.3745117187,111,5,2,23.5584379787795
56784_c,13100.40965271,-10630.3745117188,95,9,1,29.2403830344269
56784_c,13100.40965271,-10580.3745117188,102,11,1,33.4962684488885
56784_c,13100.40965271,-10530.3745117188,106,12,1,35.665109000254
56784_c,13100.40965271,-10480.3745117188,133,11,1,38.2491829978106
56784_c,13100.40965271,-10430.3745117188,150,11,0,40.6201920231798
56784_c,13100.40965271,-10380.3745117188,173,8,2,37.2021504754766
56784_c,13100.40965271,-10330.3745117188,175,8,7,37.4165738677394
56784_c,13100.40965271,-10280.3745117188,171,10,7,41.3521462562707
56784_c,13100.40965271,-10230.3745117188,148,9,7,36.4965751817893
56784_c,13100.40965271,-10180.3745117188,129,6,7,27.8208554864871
56784_c,13100.40965271,-10130.3745117188,97,6,5,24.1246761636296
56784_c,13150.40965271,-10680.3745117187,79,5,2,19.8746069143518
56784_c,13150.40965271,-10630.3745117188,72,10,1,26.8328157299975
56784_c,13150.40965271,-10580.3745117188,82,12,1,31.3687742827162
56784_c,13150.40965271,-10530.3745117188,88,13,1,33.8230690505755
56784_c,13150.40965271,-10480.3745117188,120,11,1,36.3318042491699
56784_c,13150.40965271,-10430.3745117188,145,10,0,38.0788655293195
56784_c,13150.40965271,-10380.3745117188,177,5,0,29.748949561287
56784_c,13150.40965271,-10330.3745117188,187,5,5,30.5777697028413
56784_c,13150.40965271,-10280.3745117188,192,7,5,36.6606055596467
56784_c,13150.40965271,-10230.3745117188,177,8,6,37.6297754444536
56784_c,13150.40965271,-10180.3745117188,164,6,6,31.3687742827162
56784_c,13150.40965271,-10130.3745117188,131,7,6,30.2820078594534
56784_c,13150.40965271,-10080.3745117188,102,5,1,22.5831795812724
56784_c,13200.40965271,-10680.3745117187,43,5,2,14.6628782986152
56784_c,13200.40965271,-10630.3745117188,48,9,1,20.7846096908265
56784_c,13200.40965271,-10580.3745117188,73,11,1,28.3372546306095
56784_c,13200.40965271,-10530.3745117188,88,12,1,32.4961536185438
56784_c,13200.40965271,-10480.3745117188,123,10,1,35.0713558335004
56784_c,13200.40965271,-10430.3745117188,158,9,0,37.7094152699296
56784_c,13200.40965271,-10380.3745117188,188,5,0,30.6594194335118
56784_c,13200.40965271,-10330.3745117188,196,6,0,34.2928563989645
56784_c,13200.40965271,-10280.3745117188,201,9,0,42.5323406362735
56784_c,13200.40965271,-10230.3745117188,192,12,7,48
56784_c,13200.40965271,-10180.3745117188,182,10,7,42.6614580154031
56784_c,13200.40965271,-10130.3745117188,160,11,7,41.9523539268061
56784_c,13200.40965271,-10080.3745117188,142,9,7,35.749125863439
56784_c,13200.40965271,-10030.3745117188,136,6,7,28.5657137141714
56784_c,13200.40965271,-9580.37451171875,125,5,9,25
56784_c,13200.40965271,-9530.37451171875,107,7,11,27.367864366808
56784_c,13200.40965271,-9480.37451171875,83,7,12,24.1039415863879
56784_c,13200.40965271,-9430.37451171875,62,8,14,22.2710574513201
56784_c,13200.40965271,-9380.37451171875,40,7,7,16.7332005306815
56784_c,13250.40965271,-10630.3745117188,39,5,1,13.9642400437689
56784_c,13250.40965271,-10580.3745117188,73,6,1,20.9284495364563
56784_c,13250.40965271,-10530.3745117188,101,7,1,26.5894716006167
56784_c,13250.40965271,-10480.3745117188,132,7,1,30.3973683071413
56784_c,13250.40965271,-10430.3745117188,161,7,0,33.570820663189
56784_c,13250.40965271,-10330.3745117188,181,6,0,32.9545141065682
56784_c,13250.40965271,-10280.3745117188,178,19,0,58.1549653941949
